model,target,location,season,disease,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median,wis_relative_skill,wis_scaled_relative_skill,pop,density,inpatient_beds,median_facilities,burden,wis_per100k,normalized_wis_dens,wis_hosp_capacity,wis_facilities,wis_burden,omega
Ensemble,wk inc hosp,wa,2022-2023,COVID-19,0.16844155988408163,0.04634032231575103,0.014018177076739842,0.10808306049159075,0.15253807106598985,0.7106598984771574,0.9949238578680203,0.24893911412003586,0.743782883764494,0.39171771982520864,7738692,116.44970943,10807.494505494506,90,15577,0.002176615374847347,0.0014464747117753426,1.5585625308293827e-5,0.001871572887600907,1.0813478839576403e-5,9.965912015035116
Ensemble,wk inc hosp,wa,2022-2023,Influenza,0.3958525088334761,0.050680603845432486,0.195044103671512,0.15012780131653158,-0.14225806451612905,0.6209677419354839,0.782258064516129,0.5043852058176168,0.9092310018667803,0.7162933434668991,7738692,116.44970943,10807.494505494506,90,5324,0.005115237934698475,0.003399343036329602,3.6627592883089195e-5,0.004398361209260846,7.435246221515329e-5,24.295965879432323
Ensemble,wk inc hosp,wa,2023-2024,COVID-19,0.21294689139966858,0.04366095314191426,0.03258827864977142,0.1366976596079829,0.030606060606060602,0.696969696969697,0.9939393939393939,0.32802438133524264,0.7447575158138168,0.3810008980008945,7738692,116.44970943,11343.426470588236,90,7648,0.002751716845684886,0.0018286597059108572,1.8772713161389744e-5,0.0023660765711074287,2.784347429388972e-5,13.438927831815084
Ensemble,wk inc hosp,wa,2023-2024,Influenza,0.2662441201072926,0.09794470872716204,0.046928990941039896,0.12137042043909063,0.04581818181818182,0.5636363636363636,0.9363636363636364,0.41470910352685103,0.7852081425373127,0.7373837532889096,7738692,116.44970943,11343.426470588236,90,2261,0.0034404279186623864,0.0022863442202690656,2.3471225453580778e-5,0.0029582680011921397,1.1775502879579504e-4,12.907707236614618
Ensemble,wk inc hosp,wi,2022-2023,COVID-19,0.15200519284961958,0.03558802953785006,0.012700934493314827,0.1037162288184547,0.10710659898477157,0.7461928934010152,1,0.21569240415528915,0.7512747081890242,0.3599492257890596,5895908,108.84615502,11533.065934065937,130,19269,0.0025781472989337617,0.0013965141241938156,1.3179946574365135e-5,0.001169270714227843,7.888587516198016e-6,10.569617387215857
Ensemble,wk inc hosp,wi,2022-2023,Influenza,0.4986511372753182,0.1288754678812412,0.17679691996146493,0.19297874943261203,-0.01580645161290322,0.5483870967741935,0.7580645161290323,0.6862484036358805,0.9209351873154599,0.6933118901458429,5895908,108.84615502,11533.065934065937,130,3703,0.008457580024574978,0.0045812471481761876,4.323665017837288e-5,0.003835777979040909,1.3466139272895442e-4,21.205177363323212
Ensemble,wk inc hosp,wi,2023-2024,COVID-19,0.26652875856606306,0.04733971983961757,0.0681523386467094,0.1510367000797361,-0.10478787878787879,0.6121212121212121,0.9515151515151515,0.4100839775717571,0.760405736223503,0.4275449764812893,5895908,108.84615502,11316.063725490196,130,10410,0.0045205718706272735,0.002448674080559755,2.3553133406777226e-5,0.0020502212197389467,2.5603146836317297e-5,13.45930062395353
Ensemble,wk inc hosp,wi,2023-2024,Influenza,0.27376084481690216,0.04334505863106963,0.10999617156059531,0.12041961462523725,-0.19172727272727272,0.44545454545454544,0.8818181818181818,0.446263553448915,0.7861353969803493,0.6989987340164979,5895908,108.84615502,11316.063725490196,130,3621,0.004643234677625603,0.0025151172750805927,2.419223251635084e-5,0.002105852652437709,7.560365777876337e-5,12.688246012071225
Ensemble,wk inc hosp,wv,2022-2023,COVID-19,0.234617018083615,0.06532283816481367,0.02672402566321245,0.1425701542555889,0.10010152284263958,0.7055837563451777,0.9746192893401016,0.3474501327340404,0.7981140458599761,0.5019478607916934,1782959,74.162762892,4920.7307692307695,50,6599,0.01315885660206516,0.003163542038277046,4.767930396653084e-5,0.0046923403616722995,3.555341992477875e-5,11.720828300692709
Ensemble,wk inc hosp,wv,2022-2023,Influenza,0.4173373882328378,0.1360362158183412,0.13664930344291606,0.1446518689715805,-0.032500000000000015,0.5403225806451613,0.7016129032258065,0.5646870308341227,0.9246423751832233,0.6809370997827594,1782959,74.162762892,4920.7307692307695,50,2181,0.023407009820912192,0.005627317159698972,8.481207523940145e-5,0.008346747764656756,1.9135139304577616e-4,19.987190320125116
Ensemble,wk inc hosp,wv,2023-2024,COVID-19,0.31976752384767654,0.05684177220912936,0.08443630778880007,0.1784894438497471,-0.14333333333333334,0.6484848484848484,0.9393939393939394,0.4714923452526337,0.7888163962643341,0.5278796508737696,1782959,74.162762892,4937.563725490196,50,4696,0.017934653788879977,0.004311699178647646,6.4762206955806e-5,0.006395350476953531,6.809359536790386e-5,12.539831661906442
Ensemble,wk inc hosp,wv,2023-2024,Influenza,0.3108815928192479,0.05827500598699992,0.13487579666897737,0.11773079016327058,-0.1471818181818182,0.43636363636363634,0.8272727272727273,0.48423638047678713,0.7845075426832177,0.7221612946529838,1782959,74.162762892,4937.563725490196,50,2249,0.01743627266915548,0.004191882566079303,6.29625479493703e-5,0.006217631856384957,1.3823103282314267e-4,13.323851715401702
Ensemble,wk inc hosp,wy,2022-2023,COVID-19,0.3038971651397564,0.07557260897190338,0.02799450560028571,0.2003300505675673,0.0614213197969543,0.7969543147208121,1,0.45854890491740413,0.8771687922446876,0.5889610039744801,578803,5.9615893092,1374.3351648351647,26,1304,0.05250442121753972,0.05097586388092492,2.211230367347875e-4,0.011688352505375246,2.3304997326668435e-4,11.308157330161695
Ensemble,wk inc hosp,wy,2022-2023,Influenza,0.3949478552855123,0.09851132892259419,0.14634230310381244,0.15009422325910565,0.013225806451612901,0.532258064516129,0.8306451612903226,0.5950719037952458,0.9164507786866751,0.8076925411292953,578803,5.9615893092,1374.3351648351647,26,489,0.06823528131082808,0.06624875260629305,2.873737537908969e-4,0.015190302126365858,8.07664325737244e-4,10.712028148230967
Ensemble,wk inc hosp,wy,2023-2024,COVID-19,0.3368081408642335,0.06315129939751947,0.054706867463357074,0.21894997400335697,-0.03769696969696971,0.7696969696969697,0.9818181818181818,0.47741904447847094,0.8644779735801821,0.6209722798350438,578803,5.9615893092,1287.3333333333333,24,724,0.0581904621890753,0.05649636756166127,2.6163242428604367e-4,0.014033672536009728,4.6520461445336117e-4,10.441054377211579
Ensemble,wk inc hosp,wy,2023-2024,Influenza,0.3854293698785774,0.09139954016398998,0.1529980696929619,0.1410317600216255,-0.0880909090909091,0.44545454545454544,0.8090909090909091,0.5920249127794377,0.816297570581165,0.8123179706211037,578803,5.9615893092,1287.3333333333333,24,704,0.06659076920447499,0.06465211705941869,2.994013748409457e-4,0.01605955707827406,5.474849003957066e-4,11.968785729340459
MOBS-GLEAM,wk inc hosp,ak,2022-2023,Influenza,0.4011771400885499,0.04497868910004598,0.25779325545090015,0.09840519553760375,-0.2693548387096774,0.3629032258064516,0.7096774193548387,0.6313800485012709,0.7732681988019654,0.6669276309663402,732673,1.2830925496,1411.8983516483515,14,590,0.05475527828766037,0.3126642269208215,2.8414024254663013e-4,0.02865551000632499,6.799612543873727e-4,11.05227441882528
MOBS-GLEAM,wk inc hosp,ak,2023-2024,Influenza,0.44338729619302103,0.25984945108042884,0.08048752490182731,0.10305032021076489,0.11327272727272727,0.35454545454545455,0.7181818181818181,0.5980081946657011,1.0570635879511927,1.1010342339574566,732673,1.2830925496,1312.7941176470588,14,325,0.0605163962904353,0.345561429946145,3.3774320758513983e-4,0.03167052115664436,0.0013642686036708339,10.213230699848308
MOBS-GLEAM,wk inc hosp,al,2022-2023,Influenza,0.27047455238558316,0.09590117278109686,0.08407052006796346,0.09050285953652284,-0.06524193548387097,0.5241935483870968,0.75,0.37658271789913006,0.7718134441256452,0.6626916597066701,5039877,99.509912915,13304.326923076924,95,3564,0.00536668955185976,0.0027180664163239574,2.0329818558234125e-5,0.002847100551427191,7.589072738091558e-5,19.766464657050676
MOBS-GLEAM,wk inc hosp,al,2023-2024,Influenza,0.24942690618935467,0.1005935836769133,0.06120231712255805,0.0876310053898833,0.023090909090909096,0.4,0.8272727272727273,0.3942581791350657,0.8544936100675019,0.6967287909489484,5039877,99.509912915,12738.009803921568,95,3043,0.004949067332185977,0.0025065533561707738,1.958130901363926e-5,0.0026255463809405754,8.196743548779319e-5,16.715178408897234
MOBS-GLEAM,wk inc hosp,ar,2022-2023,Influenza,0.36599887094332156,0.06222230145374224,0.21418639836533374,0.0895901711242456,-0.4179032258064516,0.3387096774193548,0.6129032258064516,0.5361465604301374,0.9498776674352335,0.7638823282894899,3025891,58.194678618,7641.046703296704,85,3423,0.01209557353332693,0.006289215434039972,4.7899049064235215e-5,0.00430586906992143,1.0692342125133554e-4,18.020442149645376
MOBS-GLEAM,wk inc hosp,ar,2023-2024,Influenza,0.35554084369310657,0.019080973033031374,0.25136731542939406,0.08509255523068113,-0.42527272727272725,0.35454545454545455,0.6181818181818182,0.5056149730560495,0.9948627173770457,0.881817090991354,3025891,58.194678618,7726.941176470588,84,3640,0.011749955424471886,0.006109507813024256,4.601314227365529e-5,0.004232629091584602,9.767605595964466e-5,13.436159813178804
MOBS-GLEAM,wk inc hosp,az,2022-2023,Influenza,0.2725230312075736,0.01796090086672404,0.16358447261724432,0.09097765772360522,-0.46043103448275863,0.3620689655172414,0.7327586206896551,0.4348495837717662,0.7061796625944806,0.5294820243741992,7276316,64.022113803,14659.978021978022,74,6580,0.0037453435393346524,0.004256701552312749,1.8589593435884493e-5,0.0036827436649672107,4.141687404370419e-5,27.073866148348802
MOBS-GLEAM,wk inc hosp,az,2023-2024,Influenza,0.3136575886728266,0.010787775557157738,0.21890675819690256,0.08396305491876631,-0.5768181818181818,0.19090909090909092,0.6363636363636364,0.475808388362091,0.8718415483522999,0.6649756499756508,7276316,64.022113803,14490.240196078432,72,9072,0.004310664746732091,0.0048992070089714694,2.1646127629941798e-5,0.004356355398233703,3.457424919233097e-5,27.374205899577973
MOBS-GLEAM,wk inc hosp,ca,2022-2023,Influenza,0.2695093732715252,0.11434416492923277,0.06873077377726966,0.08643443456502278,0.1935344827586207,0.4482758620689655,0.7241379310344828,0.40536889717477054,0.6254580602955677,0.42297883173013284,39237836,251.75436223,62078.34065934066,346,19291,6.868609504140983e-4,0.0010705251376153095,4.341439710034732e-6,7.789288244841768e-4,1.3970731080375573e-5,31.202759351609966
MOBS-GLEAM,wk inc hosp,ca,2023-2024,Influenza,0.266884864151602,0.089218110832348,0.09312486685995583,0.08454188645929818,-0.015818181818181815,0.44545454545454544,0.7909090909090909,0.40845459150921937,0.8713923741477398,0.6352296954703317,39237836,251.75436223,62704.220588235294,342,14530,6.801722300679426e-4,0.0010601002572014182,4.256250403049832e-6,7.803650998584854e-4,1.836785025131466e-5,26.318124810822773
MOBS-GLEAM,wk inc hosp,co,2022-2023,Influenza,0.3029920279721638,0.1268897749312956,0.08363695633513678,0.09246529670573143,0.0606896551724138,0.45689655172413796,0.7758620689655172,0.43647457464402173,0.7347653112558709,0.5398554388506087,5812069,56.081421447,10500.857142857143,90,2350,0.005213152630709714,0.005402716624408456,2.8854028185524263e-5,0.0033665780885795975,1.2893277786049523e-4,12.203985768916647
MOBS-GLEAM,wk inc hosp,co,2023-2024,Influenza,0.29343509085056246,0.013083642614264007,0.1957244826158585,0.08462696562043995,-0.4839090909090909,0.32727272727272727,0.6272727272727273,0.4348678128446148,0.9623413941196102,0.8379979220096851,5812069,56.081421447,10568.35294117647,90,3735,0.005048720014345365,0.005232304803969254,2.7765451483672462e-5,0.003260389898339583,7.856361200818273e-5,12.468375167493695
MOBS-GLEAM,wk inc hosp,ct,2022-2023,Influenza,0.37844751098410784,0.05491951007362293,0.2226342203541963,0.1008937805562886,-0.30060344827586205,0.33620689655172414,0.6551724137931034,0.5480566910480315,0.871871722110411,0.6509204351567429,3605597,744.55699104,7518.728021978022,30,2784,0.010496112321596337,5.082854845745131e-4,5.0333980678362946e-5,0.012614917032803595,1.3593660595693528e-4,16.61105729333955
MOBS-GLEAM,wk inc hosp,ct,2023-2024,Influenza,0.3999961077953679,0.08761249961078302,0.22393750489651842,0.0884461032880664,-0.25327272727272726,0.2818181818181818,0.6545454545454545,0.5864005310790381,1.094958873756663,1.0899119611165673,3605597,744.55699104,7893.019607843137,30,2719,0.011093755286444044,5.372269854543329e-4,5.0677196772436706e-5,0.01333320359317893,1.4711147767391242e-4,12.986311147785901
MOBS-GLEAM,wk inc hosp,dc,2022-2023,Influenza,0.46241332078433217,0.0491271526676164,0.3108641410728172,0.10242202704389859,-0.4292741935483871,0.25806451612903225,0.5967741935483871,0.717229044774933,0.995945713067987,0.9928347382057812,670050,10961.845722,3231.145604395605,9,500,0.06901176341830194,4.218389243120677e-5,1.4311126064862927e-4,0.051379257864925795,9.248266415686643e-4,12.84418135823051
MOBS-GLEAM,wk inc hosp,dc,2023-2024,Influenza,0.5300740278608975,0.10975168691458614,0.3188898231466303,0.10143251779968103,-0.32627272727272727,0.23636363636363636,0.5636363636363636,0.7555294064383534,1.1223888716256838,1.1906747137626061,670050,10961.845722,2979.2401960784314,9,544,0.07910962284320536,4.835627514781197e-5,1.7792255507247554e-4,0.05889711420676639,9.744007865090028e-4,10.325224695303536
MOBS-GLEAM,wk inc hosp,de,2022-2023,Influenza,0.3881339466070512,0.15596342392177873,0.11642673219652068,0.11574379048875177,0.04362068965517241,0.5,0.7155172413793104,0.6389180591707505,0.8030944721806488,0.7889136022618592,1003384,514.93862029,2521.901098901099,8,442,0.038682493104041045,7.537479833780272e-4,1.5390530055923996e-4,0.0485167433258814,8.781311009209303e-4,18.96732842948765
MOBS-GLEAM,wk inc hosp,de,2023-2024,Influenza,0.44068502883639027,0.09502627991704064,0.2487179406868919,0.09694080823245771,-0.14981132075471698,0.3490566037735849,0.6886792452830188,0.6344409953372955,1.105343727100389,1.1350117414636707,1003384,514.93862029,2491.426470588235,8,517,0.04391987801643142,8.558010828323732e-4,1.768806079724853e-4,0.055085628604548784,8.523888372077181e-4,10.8810820041483
MOBS-GLEAM,wk inc hosp,fl,2022-2023,Influenza,0.1657581242976606,0.02194752581258949,0.06252552099130539,0.0812850774937657,-0.187,0.6,0.8833333333333333,0.24461043700957827,0.7040009680738544,0.586850486418271,21781128,405.98041819,56061.68681318681,204,16387,7.610171718271918e-4,4.082909344166578e-4,2.9567095412239904e-6,8.125398249885324e-4,1.0115220863956832e-5,22.104356283697634
MOBS-GLEAM,wk inc hosp,fl,2023-2024,Influenza,0.1432087377210308,0.011677182576815803,0.05305681101504586,0.07847474412916913,-0.17118181818181818,0.6636363636363637,0.9363636363636364,0.21025746761400943,0.7795268560356322,0.696668636296941,21781128,405.98041819,56236.117647058825,204,18401,6.574899964824172e-4,3.52747894490834e-4,2.5465615997856972e-06,7.020036162795627e-4,7.782660601110309e-6,18.34723024547894
MOBS-GLEAM,wk inc hosp,ga,2022-2023,Influenza,0.19591572206877386,0.04141649742198515,0.07039386631852687,0.08410535832826184,-0.10161290322580646,0.5080645161290323,0.8467741935483871,0.2929027537785097,0.7856435611160119,0.8327068802523873,10799566,187.11258523,21006.00824175824,138,4151,0.0018141073638401198,0.0010470472727847407,9.326651680508688e-6,0.0014196791454258975,4.7197234899728706e-5,13.16571040142247
MOBS-GLEAM,wk inc hosp,ga,2023-2024,Influenza,0.26301448042857134,0.008114939546114235,0.16823528121448528,0.08666425966797182,-0.3386363636363636,0.5454545454545454,0.7818181818181819,0.37501822623492864,0.7578051720251229,0.5952220427714665,10799566,187.11258523,21367.46568627451,135,7641,0.0024354171309159214,0.0014056482630779336,1.2309109760149042e-5,0.0019482554105820099,3.4421473685194525e-05,18.95630809071297
MOBS-GLEAM,wk inc hosp,hi,2022-2023,Influenza,0.39383008484916715,0.1757289267590358,0.11115891958693859,0.1069422385031928,0.03827586206896552,0.45689655172413796,0.8189655172413793,0.5894596596713081,0.8227133773644563,0.8160148536983904,1441553,224.45613791,2523.186813186813,24,378,0.027319847750944093,0.0017545970830482743,1.5608439406504163e-4,0.016409586868715298,0.001041878531347003,13.954860434870909
MOBS-GLEAM,wk inc hosp,hi,2023-2024,Influenza,0.23067393235277,0.05692505743854157,0.06910841359496388,0.10464046131926454,-0.1040909090909091,0.509090909090909,0.9,0.3722946058612174,0.7413940426012452,0.7521411237824102,1441553,224.45613791,2514.848039215686,24,529,0.01600176562032544,0.0010277016013046751,9.172479957266565e-5,0.009611413848032083,4.3605658289748585e-4,10.423259778083082
MOBS-GLEAM,wk inc hosp,ia,2022-2023,Influenza,0.4997507051611769,0.05776510501183084,0.3296621784215147,0.11232342172783139,-0.3435483870967742,0.3548387096774194,0.6693548387096774,0.7053469706336805,0.9934704501544762,0.7778046277564794,3193079,57.169008467,7029.956043956044,115,2191,0.015651059844155966,0.00874163674623902,7.108873825617078e-5,0.004345658305749365,2.2809251718903557e-4,19.26870433596397
MOBS-GLEAM,wk inc hosp,ia,2023-2024,Influenza,0.34444269809609596,0.06087224632864024,0.19030911080650506,0.09326134096095065,-0.3261818181818182,0.32727272727272727,0.5909090909090909,0.522891138451327,1.0433402536106258,0.9232424416280535,3193079,57.169008467,7092.421568627451,113,2126,0.01078716493065458,0.006024989891068701,4.8564893494162905e-5,0.0030481654698769553,1.6201443936787204e-4,12.148042125421298
